"system_id","link","main_link"
"de502bd4-e354-5f37-a3ee-f034007309ba","https://www.facebook.com/groups/1788365831326133/posts/2621644241331617/?__cft__[0]=AZW59oWpCgBRBg5yvFLNo7_sIuMIFUG0FzM6g4msJAA4JSHQ0awtxhfqGGGUE5lVsCzuAPC-JqUb9wTDQzehDcgamkDV4V_SWg0IJyncGL4EgZpEy87Ttq_V4o9njj3ZSaYgJGM5SPMbVJlkjBEEQVUU&__tn__=%2CO%2CP-R",""
"7f9fe3e3-7c89-5c70-84a2-efa0a86d824f","https://www.facebook.com/groups/115336888493817/posts/7807973672563395/?__cft__[0]=AZVLewJpKL7Z_vIcHUm5DkEjD1FYh8kGt82ePWyuVi-LfMb7uvKda-CK0V4JwjaZqo4To2XZnJVBMO-MCp7aDNi9zWDMZqdtnglEJ1yjL0GJ9HP1ObqvIuVTKwOjZDdzKlmjDtyHpRCyChNfUCzV4p7O2UvIen_ppdNPDxxL9OwdkQ&__tn__=%2CO%2CP-R",""
"aa4020da-9caa-5033-9e85-20de08b7c629","https://www.facebook.com/groups/516407210376306/posts/763420839008274/",""
"12335475-c7c1-53a9-b320-493e2c40f0ad","https://www.facebook.com/groups/134276570536972/posts/1376671746297442/",""
"0f0e8648-8edb-5aad-94e6-1b3df4968e22","https://www.facebook.com/groups/673964790472131/posts/1094307071771232/",""
"2e21eba5-8812-5490-9f73-a8e09816c76e","https://www.facebook.com/groups/shipdoanviettri247/posts/925511015882407/",""
"d93ab752-c85f-50e6-ab54-ee51d7c14597","https://www.facebook.com/groups/355525595749810/posts/1052190832749946/",""
"285692f8-ae38-5d41-96ee-fc51eea693ff","https://www.facebook.com/groups/276921707183417/posts/926983945510520/",""
"42c6acc5-7095-5744-9026-12fd238b70ad","https://www.facebook.com/groups/739145738006264/posts/892882705965899/",""
"8a0a0182-7c67-520d-8d44-6737a881c9af","https://www.facebook.com/groups/207960260379561/posts/1146501469858764/",""
"f141c675-4c97-574c-a13e-908e26f11d4c","https://www.facebook.com/groups/6887420117958885/posts/7500281146672776/",""
"","https://www.facebook.com/groups/3133549100093202/posts/7128880550560017/",""
"f401d4d2-897a-587d-b5f1-34c455f6f3f6","https://www.facebook.com/groups/842665223816936/permalink/907940120622779/?mibextid=uJjRxr",""
"8b867090-0818-56bf-850e-eb464f18ab1c","https://www.facebook.com/groups/cudanvipoceanpark/permalink/1438866460368371/?mibextid=uJjRxr",""
"fd81b746-87a7-5269-8b2b-ec1dda580d23","https://www.facebook.com/groups/10023856777689395/permalink/24713969074918256/?mibextid=uJjRxr",""
"0e018136-fceb-5f9b-9f3d-3a7eab443cd6","https://www.facebook.com/groups/246673010145710/permalink/762656111880728/?mibextid=uJjRxr",""
"a24c5929-9a1f-5b92-85ee-a1a15a7eb036","https://www.facebook.com/groups/557529075601266/permalink/923498725670964/?mibextid=uJjRxr",""
"8247254c-12da-598b-a4cb-6bb204f3abde","https://www.facebook.com/groups/1530952660364899/permalink/6887946191332159/?sale_post_id=6887946191332159&mibextid=uJjRxr",""
"db7c51aa-9727-5825-acf6-3459634302e1","https://www.facebook.com/groups/3446452655584753/permalink/3856701451226536/?mibextid=uJjRxr",""
"c060d51c-e66c-5f26-8cc4-0d5d28e73aed","https://www.facebook.com/groups/869968297715590/permalink/1172103254168758/?mibextid=uJjRxr",""
"bdfec12e-72b1-55a7-adbf-8737c161c800","https://www.facebook.com/groups/514800669520737/permalink/1181070966227034/?mibextid=uJjRxr",""
"2b1a4945-d384-5285-b08d-73ff93debb55","https://www.facebook.com/groups/2066518733547983/permalink/2438771779656008/?mibextid=uJjRxr",""
"f2a9b4ab-a4fd-5fd4-b259-61789ff1e9ba","https://www.facebook.com/groups/721936948408848/posts/1430433260892543/",""
"7b675977-e45f-596a-bd49-a3f54b9a9034","https://www.facebook.com/groups/vinhom/posts/1993860984327117/",""
"","https://www.facebook.com/groups/212900727990329/posts/379287791351621/",""
"98ba3cab-06c9-51c5-b1f9-2ed306bb5c20","https://www.facebook.com/groups/bdstsgialam/posts/7441403279244763/",""
"2d75d8df-f0c6-5cc5-b6ed-0ba33d8327b1","https://www.facebook.com/groups/611277860676507/posts/917893843348239/",""
"","https://www.facebook.com/groups/553651608918495/posts/1468235864126727/",""
"6ae8ec93-63c5-5a65-b438-e4c961dd0bca","https://www.facebook.com/groups/802546447772786/posts/1139536764073751/",""
"84f2e217-7e1f-5a02-8bbd-26de3a165e5e","https://www.facebook.com/groups/1460249254228656/posts/3624143231172570/",""
"4fabbb2c-1eb9-591a-a97b-a0d60b212c65","https://www.facebook.com/groups/643429047203363/posts/942437957302469/",""
"88def949-9a46-5ab2-93a1-cf6fc287f3f4","https://www.facebook.com/groups/1881284955569700/posts/2068496763515184/",""
"146ee568-46f6-5101-b1c0-b04e52d3a218","https://www.facebook.com/groups/2735961930022171/posts/3650581175226904/",""
"ae55069c-9a9f-5bb2-9a17-71b634e81e2d","https://www.facebook.com/groups/1100656230329935/posts/1939036656491884/",""
"a4c115ac-95ea-5738-a792-2a82eb82714b","https://www.facebook.com/groups/marketquan4.tphcm/posts/1389122051809925/",""
"90be2cd9-763e-577b-9611-448aaa178c09","https://www.facebook.com/groups/marketphunhuan.tphcm/posts/1393538617922626/",""
"f42bbe34-b97f-5ddb-871e-95a24a9e33de","https://www.facebook.com/groups/MuasamtaiVietNam/posts/1799549933856359",""
"cf97ecdd-cb71-57ad-824c-d34f3088ea54","https://www.facebook.com/groups/xomchothanhha34/posts/2787076791443000/",""
"39c61e7a-6ef1-5d0c-9a79-c2c4a0166290","https://www.facebook.com/groups/185489910139877/posts/759455782743284/",""
"fbe6999c-139c-5d34-9ad7-56f47f393ca7","https://www.facebook.com/groups/hoicudanterranhung35/posts/2636075863241130/",""
"3b0c0581-81b2-5541-9384-44e15a369ff4","https://www.facebook.com/groups/1316129065942446/posts/1375424040012948/",""
"5b79e9d0-f4ab-5896-bb21-2aa2cdcf6e7d","https://www.facebook.com/groups/487760120146448/posts/699367602319031/",""
"1a98ff73-751a-5cf3-9a34-98d0eb2bb050","https://www.facebook.com/groups/1100656230329935/permalink/1939314856464064/?mibextid=uJjRxr",""
"5604e2c1-ed1f-597c-8248-ff5c3fa0cf86","https://www.facebook.com/groups/4359346497454813/permalink/7370303376359095/",""
"5ea1a6ca-021b-55ae-8fd6-f5c6da6ddb0c","https://www.facebook.com/groups/279595570217286/permalink/766543184855853/?mibextid=uJjRxr",""
"8cd43368-785d-5e3a-872d-5b2a3a721551","https://www.facebook.com/groups/413243785981707/permalink/1328715697767840/?mibextid=c7yyfP",""
"3d3c016b-1871-571d-9a7d-cf6bc1f74ef4","https://www.facebook.com/groups/1586311014851827/permalink/2703185869830997/?mibextid=oMANbw",""
"f0caf71f-37b2-5741-ba9c-97bc6043edf7","https://www.facebook.com/groups/655150965057303/permalink/1351593422079717/",""
"efd682d8-6baa-5fb0-a53c-461b2c3f6728","https://www.facebook.com/groups/561023944962218/permalink/1053322925732315/?mibextid=oMANbw",""
"422be772-7bab-5297-ad26-71c912693027","https://www.facebook.com/groups/2562330377120325/permalink/7418275901525724/",""
"55419c02-be2d-5941-954d-385c0987af38","https://www.facebook.com/groups/461051401509583/permalink/1451007209180659/?mibextid=uJjRxr",""
"291bb418-ca5d-5380-a4ed-8e78fd6235a7","https://www.facebook.com/groups/399525484723494/permalink/913981363277901/",""
"d441a07d-2e0b-56ea-a39e-2fb4e0272e27","https://www.facebook.com/groups/542550460442358/posts/1157494605614604/",""
"c8c353b8-abc3-5241-b3e3-462705c06c48","https://www.facebook.com/groups/Royalcityhanoi/posts/7847000505329376/",""
"bffa1592-b808-59ff-a626-49ef454d8e99","https://www.facebook.com/groups/2870463729929363/posts/3192477464394653/",""
"c4d72ff8-e6c1-5fb6-9f07-4725ce52d49a","https://www.facebook.com/groups/461051401509583/posts/1450484622566251/",""
"104e3b50-c2fa-59ac-8278-f63e2ff5450a","https://www.facebook.com/groups/413243785981707/posts/1328714264434650/",""
"b2594e21-e215-5c59-8437-0f9c919a8c11","https://www.facebook.com/groups/427203781687175/posts/1043682400039307/",""
"03540324-7818-58b8-8e85-f8547f7b3920","https://www.facebook.com/groups/346244929095372/posts/2058313121221869/",""
"9b3b06f1-5090-5ddb-aef8-aecb9067213a","https://www.facebook.com/groups/430349039297742/posts/683268330672477/",""
"42d25e20-2643-53a2-a471-dc8e986a85b7","https://www.facebook.com/groups/963561051250858/posts/1434055120868113/",""
"28c256f1-dcfa-576d-a119-6da45d8e5694","https://www.facebook.com/groups/625050762469696/posts/929558612018908/",""
"31815b16-c76f-56d1-96ac-ecf5332c6967","https://www.facebook.com/groups/542550460442358/posts/1157329725631092/",""
"4cfbc1f5-3eff-5cf9-916e-786586c574a1","https://www.facebook.com/groups/Royalcityhanoi/posts/7846043748758385/",""
"29da9743-f6a3-55f2-9d12-fe7aaaf14eda","https://www.facebook.com/groups/2870463729929363/posts/3192328614409538/",""
"71d4b381-c365-5415-965f-c91a32f6795b","https://www.facebook.com/groups/461051401509583/posts/1450321362582577/",""
"3705f3ad-a5ca-5258-98ba-35c251cdb719","https://www.facebook.com/groups/413243785981707/posts/1328580857781324/",""
"5871d76e-1dd5-5b1f-ad2b-b091a741c6cd","https://www.facebook.com/groups/427203781687175/posts/1043546213386259/",""
"28f3b6c3-3d1e-5f23-8004-e001ce274ad7","https://www.facebook.com/groups/346244929095372/posts/2058156321237549/",""
"91750e37-fec6-5bb0-8866-fcedb351a06b","https://www.facebook.com/groups/430349039297742/posts/683125720686738/",""
"0f68baf4-2ffa-5153-9d2f-013a65b0590d","https://www.facebook.com/groups/963561051250858/posts/1433896110884014/",""
"0d6b16cb-7203-5d25-82b5-6efac82dc074","https://www.facebook.com/groups/625050762469696/posts/929411648700271/",""
"9dc99469-a220-5ddd-beb2-7669f38f45e0","https://www.facebook.com/groups/choquan22/posts/1737780560052073/",""
"727a8ddf-4a18-5d93-8c57-1da04faeb76f","https://www.facebook.com/groups/1100656230329935/posts/1939218896473660/",""
"10240577-9c90-58c8-84c7-a762b7d8de4b","https://www.facebook.com/groups/2310233935911915/posts/3608068519461777/",""
"7ae02856-cbe7-505d-9344-e796c9301347","https://www.facebook.com/groups/MuasamtaiVietNam/posts/1799733863837966/",""
"61600bd7-3fec-5fb3-80ba-d725ea4f40e0","https://www.facebook.com/groups/3402837329791973/posts/6958203350922002/",""
"b87e2064-dc03-58c4-96f2-1fcb16f8b001","https://www.facebook.com/groups/796152731125436/posts/1619851812088853/",""
"86930f6a-4af0-5ebf-8638-5456fadf5a64","https://www.facebook.com/groups/399525484723494/posts/913397406669630/",""
"f029ce56-f6c8-572c-b780-88cb15935490","https://www.facebook.com/groups/679690745464907/posts/6421427424624515/",""
"8c517382-c6b8-5b7d-ad11-602a8ac36752","https://www.facebook.com/groups/marketquan4.tphcm/posts/1389302558458541/",""
"0567c658-f9e3-53ec-a329-fb038fab9aaa","https://www.facebook.com/groups/964458227451339/posts/1500525520511271/",""
"af144f81-a85c-5244-86ab-65fea7270e30","https://www.facebook.com/groups/561023944962218/posts/1053250745739533",""
"bbc360f8-fb9a-5ddb-a9a1-f40f81580425","https://www.facebook.com/groups/469567025125000/posts/736766398405060",""
"66a144e2-7bb3-5aae-8d64-329749a48218","https://www.facebook.com/groups/cudanvinhome9/posts/764505595553841/",""
"eb405673-f9e4-56ea-b3dd-ce92c705355f","https://www.facebook.com/groups/856120024531149/posts/2975425919267205",""
"7ec27e14-9dda-5361-9189-2bfc64957279","https://www.facebook.com/groups/vinhomeoceanparkkinhdoanh/posts/7364090433655711/",""
"e6c220c7-b57e-5097-8c4c-ce27de883c78","https://www.facebook.com/groups/dichotructuyen/posts/3776535662567987/",""
"28743675-58ac-525d-8efa-b75d5eb9fc60","https://www.facebook.com/groups/1899840563718286/posts/2043559316013076/",""
"99c8cf54-ca03-598a-b32f-5171c8db34f7","https://www.facebook.com/groups/1229031820874023/posts/1822580098185856/",""
"c7071be1-d186-525e-9abd-c4e2502ddf22","https://www.facebook.com/groups/1412788409534990/posts/1590084298472066/",""
"6b5c069f-5475-5982-80b7-1f99c7322b11","https://www.facebook.com/groups/353511563154149/posts/917312973440669/",""
"e982d316-e708-5c82-b8eb-89d7e088fb86","https://www.facebook.com/groups/969544229752466/posts/24917489047864649/?__cft__[0]=AZWAJVdG10MvpOE8xUzzbqtu_mG4iQ4ka1m6HDvELkCwr_Ftqa4rOXyyW2FMQkLdHmSTMLJS0ZaYuOWXVvriyrlAt9bbhQ2ta1xSEWew9M3FUUuoJm1mGxnz0Vgm3kkwvJrvp2bQbm-fO9zKbk4If6Va&__tn__=%2CO%2CP-R",""
"585346d6-3bb8-5266-9f4b-78a5dcca435e","https://www.facebook.com/groups/1020032968705329/posts/1324500618258561/?__cft__[0]=AZXeqgi6QhEMm8I1fJW7iRhCwGRCZuq7Lcd3hd5YjLsux6DCNxHWofskQKECl3DyITDeOcF219n8Ax5KEeXfB9XqEbhfUZkSlcvgbBKKA2NxeIch7orzh2toFn6HsSHm5ZZqDrMp4Q4pQezI7mM6uW9E&__tn__=%2CO%2CP-R",""
"531a8fb7-b173-5053-a9ad-23928a904964","https://www.facebook.com/groups/1200159174711848/posts/1303578447703253/?__cft__[0]=AZUhhs6GXIOPEDYxTqGHSZm6-PklL0KDQyazltDpI9QtXx9a-sUzcJw4yJy2bHzNdDCfJCcAR_OEjQdeLaEGnQlSc5e2CwoLvn7rUoYgCvObflRebFVNALMV2nmZpjeRd7Af9FKC_Bbcbip6yNHxQ_Wu&__tn__=%2CO%2CP-R",""
"3bc39fee-281d-50d3-b26a-344d8c8017b8","https://www.facebook.com/groups/1420285252049324/posts/1592673564810491/?__cft__[0]=AZVLhBSsH0W0TDrCLwlAo7h9blvqxIghFeYojsQxp2vsEjFYE-bISOgM7PXPb7FySx0_9IKK3hyQ97voNOtCdlFVu3BaSVyx3oUbRr75LYDjFdHcD0NryQWJH87_g6zwzLkJsp7maM6UMDpTyPeikr5B&__tn__=%2CO%2CP-R",""
"21062e26-129b-590f-abc4-c5a11baaae25","https://www.facebook.com/groups/1550237668641073/posts/2165906867074147/?__cft__[0]=AZXEP873_6xgrjPGWIP9dacX5hxzGBJTtMQpPYVvC8o7_vwPsNi7ngS_33tVjZDhwS7jIWqgmolAECZs7n63MAWFE6FNZuyuo7VLMeyvnqtjiiL40vMdw5qzqgaY3Ckr-v9oxWb-XuBX9n4KsA9QVrEH&__tn__=%2CO%2CP-R",""
"23704c23-49cb-54d7-89b6-5d662353c47c","https://www.facebook.com/groups/2354351488098458/posts/2697610747105862/?__cft__[0]=AZWABp22PU0xJAdchrQ7nHCoSQmhYOapE2LQzjy1WqG4376GDHLs_zXdefLDajKnRXBx6trpeyxD3j-ucGAlPm0tTpq0l167KP0PnzmWqSg0TY4L93P3JDqd2NuZDIHdkBGyaQ7qCpNMs1OSS2bFEjN4&__tn__=%2CO%2CP-R",""
"bd3435b9-495c-58c2-af61-cc6dd5fc4ced","https://www.facebook.com/groups/2393083487434360/posts/7008391222570207/?__cft__[0]=AZXxKpmQyBpVItjodqZwpf_1DDSHECDAeSc1DlSA1K2ctozFsWMfAXUeClWoDq5WIYJGesf8hbqsl-rma_6ti2CIK8ukbdWhxArhbVWb_2r6Rjyl497QKePvqAL8Tp2dGBStwISJKqPCt5ra3sWn-iLZ&__tn__=%2CO%2CP-R",""
"0abd9bdf-31e5-5ad9-ab70-1a52bd9ca181","https://www.facebook.com/groups/5767421013376786/posts/7052819531503588/?__cft__[0]=AZXmxLcJObl57fVmLCYDi5vjvquO_Ulhd-G6Z4KWn1bokj0hTbg7HhX5ADamAgJbyWglStCB0sz2WN3_-P-EOAZ7XxxknM-DZ4ag0kMxinXTP-ghkK62OLtRUvpWiTe35ZAQMRZg5JokLEqg_F0U94CO&__tn__=%2CO%2CP-R",""
"6bf894ee-bfe9-5910-934b-f2e2e0b78291","https://www.facebook.com/groups/796152731125436/posts/1619836475423720/?__cft__[0]=AZUUBorx6TRYovMhx3CyklpFz-VmIR-3gjzwSYFF6JZAGMBxumtS4vg08XXLHE1l2FNUUF-loVr8006U18jVYTLIvd64WEue6XwNQnZPqWeCRfUbfuKforTvZFg2Gx1oXgI72ifk54U6A8Cglu7OjFe9&__tn__=%2CO%2CP-R",""
"6e0672a4-1e7c-50da-a392-9b2418738c0a","https://www.facebook.com/groups/676197087329667/posts/914460290170011/?__cft__[0]=AZX-bMSQWopobvB7pZqQrpgP66-VARcTd6Tt1EQaSVaj51sEd793pCknpnFiQyC8CBPVPL9uWzH29Hb00D_g83nCXyu39vzCrXMk3ap-Qo66YkqO6OWefkXmm5f7FraN-OdM86_sDjR_4HytXlqJqNPp&__tn__=%2CO%2CP-R",""
"e36ddebc-ccd0-544d-8cf2-3589ab4b36cf","https://www.facebook.com/groups/1796736527303489/posts/3433151710328621/",""
"76005a6e-6f3e-599f-8a39-5e850ea1fa2a","https://www.facebook.com/groups/5810014272447574/posts/7022267391222250/",""
"32189403-15ee-5274-a6bf-a9da3401d3f9","https://www.facebook.com/groups/686215300067746/posts/761958489160093/",""
"a1454bee-6d9d-5068-a939-637c4b03f259","https://www.facebook.com/groups/1160719410798606/posts/2303449173192285/",""
"","https://www.facebook.com/groups/1375724699907939/posts/1580497752763965/",""
"f9c83777-c53b-5d06-a812-f3d07e68eeec","https://www.facebook.com/groups/309732633309758/posts/1529453458004330/",""
"25806ab9-72fc-55bb-9181-44d4d075d74d","https://www.facebook.com/groups/1701469033468708/posts/3706586169623641/",""
"e283486b-2a80-5c98-8982-0407bd376af6","https://www.facebook.com/groups/199324470594214/posts/1675439922982654/",""
"10319b4e-3d71-5ca5-b8e8-f1054bbdab73","https://www.facebook.com/groups/781220680092034/posts/941254454088655/",""
"9436cff4-1c5e-5c17-af78-92dd48cdff9a","https://www.facebook.com/groups/355525595749810/posts/1052195612749468/",""
"4b3f6654-186f-5b09-92b5-88aeee662895","https://www.facebook.com/groups/Richstar.novaland.Vestaland/permalink/3713506792263640/?mibextid=c7yyfP",""
"e2c9a292-783f-5d8b-a496-0552050404d5","https://www.facebook.com/groups/679690745464907/permalink/6432182363549021/?mibextid=c7yyfP",""
"a5832102-2c98-5154-af04-213893dadaa3","https://www.facebook.com/groups/432100910224405/permalink/6488801041220998/?mibextid=c7yyfP",""
"05dca533-1ffc-5f8f-b8ca-195880eed61c","https://www.facebook.com/groups/2066518733547983/permalink/2438781196321733/?mibextid=c7yyfP",""
"25921e87-ee95-5b6a-8727-1b8da6095320","https://www.facebook.com/groups/246673010145710/permalink/765329671613372/?mibextid=oMANbw",""
"138d26f6-4e08-57d9-b8e4-fbcc45536c03","https://www.facebook.com/groups/1000105783752352/permalink/1815850172177905/?mibextid=c7yyfP",""
"4ce2664a-54cc-569a-bc4b-f478e19288be","https://www.facebook.com/groups/2735961930022171/permalink/3653051728313182/?mibextid=c7yyfP",""
"59389396-6350-51b1-8a50-8671387f6b52","https://www.facebook.com/groups/3031563903800720/permalink/3378023292488111/?mibextid=c7yyfP",""
"8424d9b0-74fb-524b-9bf4-fa81d9d27664","https://www.facebook.com/groups/3402837329791973/permalink/6970525616356442/?mibextid=c7yyfP",""
"8e9b385f-6aee-5245-b3cd-3dfcaad3cbb9","https://www.facebook.com/groups/1701469033468708/permalink/3708630206085904/?mibextid=c7yyfP",""
"c91f929b-aec1-57d4-a271-f0740df3b31f","https://www.facebook.com/groups/HoiCuDanVinhomesCentralPark/posts/3572837536323563/",""
"04154b03-c0d6-58a5-b234-22435f638a08","https://www.facebook.com/groups/149916966952156/posts/782459723697874",""
"379cd2e2-412d-5a84-9378-514651606551","https://www.facebook.com/groups/cudanoceanparkgialam/posts/3789331018003611/",""
"ac038e31-45ff-51c3-b18c-cb66eff2a99e","https://www.facebook.com/groups/2713077078969644/posts/3701949943415681/",""
"a09b3eb5-3226-5280-8779-390b661d0083","https://www.facebook.com/groups/522115825635928/posts/1118399082674263/",""
"cd13c2ae-8a64-534d-8d5e-9548d09b75c8","https://www.facebook.com/groups/514800669520737/posts/1181136119553852/",""
"2aafa3c5-375b-5dc1-b271-6df01cb1fb9b","https://www.facebook.com/groups/648403405997660/posts/1612435686261089/?locale=vi_VN",""
"110047a1-4c13-5501-ab6b-b1d87916d358","https://www.facebook.com/groups/1192064564541176/posts/1369281553486142/?locale=vi_VN",""
"3f1d4fa3-fcb8-58f8-a58a-2f7d7109f9c2","https://www.facebook.com/groups/chocudancitrine/posts/1115065379688879/",""
"7642d060-a072-56e3-acb3-bf1c03c69391","https://www.facebook.com/groups/434564060611118/posts/1528453637888816/",""
"6fbb1e26-89f6-5177-90cb-e1d0dfb2bc67","https://www.facebook.com/groups/tintucnongdn/posts/1996817540687086/",""
"675d2778-1d7c-57ce-bdeb-bc556623c2ec","https://www.facebook.com/groups/cudangoldenstar/posts/1904232030012655",""
"595c374f-aaee-57dc-850d-d2a7d3e67b63","https://www.facebook.com/groups/564118315768090/posts/760947682751818/",""
"5b942740-ed1a-5586-a0c8-42c43e57d47c","https://www.facebook.com/groups/congdongcudanessensianamsaigon/posts/1539057853618668/",""
"9a5a5b29-d13a-5124-9205-8ad58e63e3b3","https://www.facebook.com/groups/toiladantanbinh.vn/posts/1541490096688737/",""
"ea007a6d-39bf-5876-a3a0-d4fc0dd7260b","https://www.facebook.com/groups/738524833642112/posts/1609348126559774/",""
"19b64402-4383-5d3b-9a54-9abdabfe90d3","https://www.facebook.com/groups/1769112246589738/posts/2609322769235344/",""
"80f802c9-33f5-5753-8ac4-60693b93b91f","https://www.facebook.com/groups/2319977588221697/posts/3877927919093315/",""
"113f6437-28c0-5a50-a146-7ebceaa87828","https://www.facebook.com/groups/3293422600986100/posts/3609903032671387/",""
"f7ae3b7b-22c6-58ff-9223-9f752215f90d","https://www.facebook.com/groups/617608536363897/posts/763586295099453/",""
"784a0fc1-e6c5-5364-9e77-968adc2aea3c","https://www.facebook.com/groups/chosaigongiaretphcm/permalink/2608959392615310/?mibextid=oMANbw",""
"a087dcaa-f469-50c2-b98d-48a5dd9a43cf","https://www.facebook.com/groups/donnhadochatyenbaicity/permalink/2156501571367382/?mibextid=oMANbw",""
"cefbf06f-b4e8-5606-8441-440e66eac3db","https://www.facebook.com/groups/189050659262672/permalink/760326945468371/?mibextid=uJjRxr",""
"92d02683-d93e-5871-af2a-b31121ac4223","https://www.facebook.com/groups/807195037010320/permalink/1019144455815376/",""
"5bd4d50f-ba81-566e-b176-9a98c8563090","https://www.facebook.com/groups/q6hcm/permalink/7229151673834286/",""
"5c2c3628-0464-5bba-b91c-5c93c8d5178e","https://www.facebook.com/groups/587877528264771/permalink/2010399639345879/",""
"37ad7505-5f94-52c5-beb8-6a10d4eabf49","https://www.facebook.com/groups/655150965057303/permalink/1351433865429006/?mibextid=oMANbw",""
